open_port_count,has_port_22,has_port_2222,has_port_21,has_port_23,has_port_80,has_port_443,has_port_502,has_port_1433,has_port_3306,banner_count,avg_banner_length,max_banner_entropy,contains_cowrie_keyword,contains_dionaea_keyword,contains_generic_ssh,contains_conpot_keyword,avg_latency_ms,latency_std_dev,multi_service_legacy_ratio,is_honeypot
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,94.57641,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.727429,0.12932707,0.0,1
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,9.0165825,2.4081779,0.33333334,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,78.39424,39.745373,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,97.64004,21.065807,0.0,0
3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.9865706,0.24790074,0.6666667,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,55.681793,0.20566404,0.5,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,53.812042,21.083586,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,86.385155,18.044352,0.0,0
3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,4.3578377,1.0,0.0,0.0,0.0,3.8417659,1.347627,0.33333334,1
3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,1.3464073,0.31740028,0.33333334,1
3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,28.666666,4.182006,1.0,0.0,0.0,0.0,4.14934,0.9669618,0.33333334,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,3.0832372,0.7947398,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,50.53029,5.0349455,0.5,0
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.666666,4.2439427,0.0,1.0,0.0,0.0,2.2076304,0.7251316,0.8,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,49.668785,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,4.778678,0.0,0.0,0.0,0.0,88.27756,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,35.7599,0.0,0.0,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.5,4.3578377,1.0,0.0,0.0,0.0,4.8210487,0.9675244,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,58.041145,9.447674,0.5,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,48.5,4.778678,0.0,0.0,0.0,0.0,40.953,9.885159,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,4.778678,0.0,0.0,0.0,0.0,30.266716,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,44.4386,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,66.371414,40.204044,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,8.3967495,2.9650624,0.5,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,71.18098,16.151482,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.164498,1.0,0.0,0.0,0.0,2.0373042,0.0,0.0,1
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,73.59278,42.044765,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,7.5215693,0.9031619,0.5,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,4.209867,0.0,1.0,0.0,0.0,2.3900006,0.66301394,1.0,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,5.103928,0.38832703,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,35.38267,0.0,0.0,0
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.666666,4.2439427,0.0,1.0,0.0,0.0,2.1137898,0.7538454,0.8,1
5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.4121375,1.0790493,0.6,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,115.08943,27.074121,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.164498,1.0,0.0,0.0,0.0,4.3674707,0.0,0.0,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.25771,0.36530408,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,50.65946,0.0,0.0,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.5131373,0.06059771,0.0,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,5.1096,0.51210076,0.5,1
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,61.271,6.4378395,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,7.6610546,0.045718074,0.5,1
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,75.90072,30.473743,0.0,0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.167881,0.96374315,0.6666667,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.4684715,0.5226332,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,5.04289,0.0,0.0,0.0,0.0,36.53806,0.0,0.0,0
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,33.0,4.2439427,0.0,1.0,0.0,0.0,2.4678545,0.4344456,1.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,32.156807,1.0667963,0.5,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,104.1136,38.21897,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,60.238987,19.280012,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,87.869064,5.1351843,0.0,0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.666666,4.209867,0.0,1.0,0.0,0.0,1.8878745,0.5196345,1.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,54.06702,3.4674115,0.5,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,5.3467755,0.24888715,0.5,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,94.64523,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,4.778678,0.0,0.0,0.0,0.0,76.729195,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,4.94963,0.31353295,0.0,1
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,9.048862,2.3623502,0.33333334,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.2684803,0.4154673,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,49.87142,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,7.2672477,0.27767938,0.0,1
5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,28.666666,4.2439427,0.0,1.0,0.0,0.0,2.3162487,0.7141949,0.8,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,48.219185,16.808855,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,91.90211,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,67.706985,23.405916,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,4.549458,0.84600884,0.0,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,3.4128733,0.1951808,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,45.21305,14.117407,0.5,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,79.185135,24.973738,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,5.1758223,0.08420887,0.5,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,105.71128,35.907475,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,66.99965,3.7230642,0.5,0
5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.9992898,1.1649611,0.6,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.5110855,0.0,0.0,0.0,0.0,68.933014,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,79.7206,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,10.397065,1.3075714,0.5,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,35.526997,4.9572167,0.5,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,67.68584,1.6651604,0.5,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.977951,0.41390532,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,98.97281,26.90739,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,62.077244,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,4.778678,0.0,0.0,0.0,0.0,49.807133,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,8.195343,2.908107,0.5,1
3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,28.666666,4.182006,1.0,0.0,0.0,0.0,5.3745103,0.5259027,0.33333334,1
3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.3590488,1.1570734,0.33333334,1
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,6.4930334,0.021823728,0.0,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,5.148735,0.75165135,0.5,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,74.54091,12.8329115,0.0,0
5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.4467685,0.9290462,0.6,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,85.513374,26.25513,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,88.12956,0.0,0.0,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,2.8476253,0.6914661,0.0,1
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,7.950248,2.4601886,0.33333334,1
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,7.7278833,1.7523881,0.33333334,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.1648154,0.699603,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,80.59764,16.092186,0.0,0
3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,3.0982583,0.22550155,0.6666667,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,4.0251822,1.4201058,0.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,37.560555,0.0,0.0,0
4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.4559176,0.88513833,0.5,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,65.92125,9.936843,0.5,0
5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.4183693,0.95456976,0.4,1
3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,28.666666,4.182006,1.0,0.0,0.0,0.0,4.533249,1.3043598,0.33333334,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,56.746857,10.705543,0.0,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,86.19453,38.821323,0.0,0
4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.419305,0.64507836,0.75,1
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,47.5,4.778678,0.0,0.0,0.0,0.0,92.32317,25.227669,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,56.55819,5.719552,0.0,0
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.0,4.209867,0.0,1.0,0.0,0.0,2.0373847,0.16492414,1.0,1
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,31.5,4.2439427,0.0,1.0,0.0,0.0,2.431986,0.4025237,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,87.51083,0.0,0.0,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.5,4.282484,1.0,0.0,0.0,0.0,4.5925794,1.0385604,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,63.215816,7.959498,0.5,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,61.229645,16.162865,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,56.450138,18.274458,0.5,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,4.778678,0.0,0.0,0.0,0.0,29.716848,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,73.8428,0.0,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,40.738987,9.736371,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,5.04289,0.0,0.0,0.0,0.0,82.10848,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,9.540186,2.2525334,0.33333334,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,120.88913,21.585785,0.0,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,8.60995,0.33951044,0.33333334,1
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.0940838,1.1121247,0.75,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,70.20769,7.401705,0.5,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,4.16042,0.0,0.0,0.0,0.0,66.03761,0.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.164498,1.0,0.0,0.0,0.0,4.4723864,0.0,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,48.5,4.778678,0.0,0.0,0.0,0.0,58.765118,6.554683,0.0,0
5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,3.0431452,0.45165575,0.6,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,40.856182,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,53.333332,4.567343,0.0,0.0,0.0,1.0,8.678214,2.277244,0.33333334,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,41.114582,6.6495895,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,57.985188,11.4193325,0.5,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,9.287002,1.5227093,0.5,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.0,5.04289,0.0,0.0,0.0,0.0,107.412285,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,52.5,4.545289,0.0,0.0,0.0,1.0,7.633207,3.2007113,0.5,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,28.666666,4.209867,0.0,1.0,0.0,0.0,3.3800173,0.11973981,1.0,1
3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,29.0,3.8538632,0.0,0.0,0.0,0.0,2.632684,0.9387935,0.33333334,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,3.810762,0.8534145,0.0,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,30.666666,4.209867,0.0,1.0,0.0,0.0,1.6932744,0.38460925,1.0,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,2.736823,0.6047844,0.0,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,54.5,4.567343,0.0,0.0,0.0,1.0,10.595416,0.54063463,0.5,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,69.8192,27.422419,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,4.57815,1.1595389,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,54.40537,1.6090525,0.5,0
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,53.666668,4.749128,0.0,0.0,0.0,0.0,121.62657,31.433254,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,56.794445,18.550268,0.5,0
2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,69.0,5.04289,0.0,0.0,0.0,0.0,36.07242,8.990656,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,4.778678,0.0,0.0,0.0,0.0,108.27169,0.0,0.0,0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,4.9019876,0.0,0.0,0.0,0.0,5.846912,0.08032945,0.0,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,4.164498,1.0,0.0,0.0,0.0,1.7170577,0.0,0.0,1
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,3.6231883,0.29230008,0.0,1
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,31.0,4.2439427,0.0,1.0,0.0,0.0,1.6214048,0.7237899,1.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.165838,0.0,0.0,0.0,0.0,84.839165,0.0,0.0,0
5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,3.8538632,0.0,0.0,0.0,0.0,1.8317256,0.37605408,0.6,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,4.669485,0.0,0.0,0.0,0.0,43.39401,11.423725,0.5,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,2.5833478,0.5737648,0.0,1
3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,5.04289,0.0,0.0,0.0,0.0,82.12731,35.962704,0.0,0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,4.3988576,0.0,0.0,0.0,0.0,60.495655,18.937641,0.0,0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.5,4.015061,0.0,0.0,0.0,0.0,3.5107026,1.3354219,0.0,1
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,42.5,4.509495,0.0,0.0,0.0,0.0,57.857582,12.222225,0.5,0
